sona_id,red_jar_percentage,green_jar_percentage,red_jar_initial_probability,red_jar_initial_confidence,green_jar_initial_probability,green_jar_initial_confidence,experiment_start_time,experiment_end_time,demographics_gender,demographics_academic_year,demographics_major,demographics_minor,trial_type,phase,trial_number,timestamp,jar_type,jar_percentage,drawn_ball,ball_sequence,ball_sequence_length,estimated_probability,confidence,reaction_time,sample_balls,correct_jar,incorrect_jar,selected_jar,is_correct
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,5,2026-02-24T17:23:34+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black""]",5,80,10,4809,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,6,2026-02-24T17:22:58+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",6,75,7,4711,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,7,2026-02-24T17:23:49+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",7,80,10,4247,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,8,2026-02-24T17:24:20+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",8,90,8,4270,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,9,2026-02-24T17:23:16+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",9,85,9,4429,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,10,2026-02-24T17:24:14+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",10,80,10,4360,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,11,2026-02-24T17:24:49+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",11,85,9,3391,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,12,2026-02-24T17:24:40+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",12,90,10,4326,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,13,2026-02-24T17:25:58+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",13,100,10,3969,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,14,2026-02-24T17:26:16+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",14,90,10,4306,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,15,2026-02-24T17:24:04+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",15,95,9,3578,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,16,2026-02-24T17:25:48+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",16,85,8,4349,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,17,2026-02-24T17:24:37+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",17,95,10,4511,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,18,2026-02-24T17:25:58+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",18,95,9,3446,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,19,2026-02-24T17:24:36+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",19,95,9,4836,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,20,2026-02-24T17:28:04+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",20,70,7,4421,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,21,2026-02-24T17:25:55+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",21,95,8,3578,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,22,2026-02-24T17:28:40+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",22,90,9,4182,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,23,2026-02-24T17:25:31+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",23,80,10,4525,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,24,2026-02-24T17:28:04+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",24,85,7,4310,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,25,2026-02-24T17:27:54+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",25,100,10,3006,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,26,2026-02-24T17:28:08+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",26,100,9,3731,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,27,2026-02-24T17:29:16+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",27,85,8,4272,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,28,2026-02-24T17:26:16+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",28,95,10,4478,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,29,2026-02-24T17:28:50+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",29,80,7,3925,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,30,2026-02-24T17:30:34+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",30,80,9,4244,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,31,2026-02-24T17:29:49+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",31,90,9,4068,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,32,2026-02-24T17:29:00+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",32,80,9,3941,,,,,
SONA_0012,99,68,55,4,50,3,2026-02-24T16:57:04+00:00,2026-02-24T17:32:04+00:00,prefer-not-to-share,freshman,English,,experiment,3,33,2026-02-24T17:27:01+00:00,red,99,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",33,95,9,3792,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,1,2026-02-24T13:35:02+00:00,red,94,black,"[""black""]",1,65,6,4991,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,2,2026-02-24T13:35:06+00:00,red,94,black,"[""black"", ""black""]",2,80,7,4921,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,3,2026-02-24T13:35:38+00:00,red,94,black,"[""black"", ""black"", ""black""]",3,50,7,5736,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,4,2026-02-24T13:35:52+00:00,red,94,white,"[""black"", ""black"", ""black"", ""white""]",4,45,6,5281,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,5,2026-02-24T13:35:34+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black""]",5,65,10,4785,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,6,2026-02-24T13:35:44+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black""]",6,65,6,5461,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,7,2026-02-24T13:35:40+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black""]",7,55,8,5635,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,8,2026-02-24T13:36:44+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black""]",8,65,6,4833,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,9,2026-02-24T13:37:08+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black""]",9,55,7,5813,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,10,2026-02-24T13:36:24+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",10,80,8,4825,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,11,2026-02-24T13:36:56+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",11,70,9,4888,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,12,2026-02-24T13:38:08+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",12,70,7,5159,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,13,2026-02-24T13:37:20+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",13,85,8,4205,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,14,2026-02-24T13:38:14+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",14,80,7,4753,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,15,2026-02-24T13:39:14+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",15,75,8,4894,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,16,2026-02-24T13:38:28+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",16,100,8,4375,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,17,2026-02-24T13:39:50+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",17,90,7,4294,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,18,2026-02-24T13:39:14+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",18,85,8,4852,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,19,2026-02-24T13:37:16+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",19,70,8,4636,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,20,2026-02-24T13:38:24+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",20,80,6,4592,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,21,2026-02-24T13:40:20+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",21,75,8,5080,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,22,2026-02-24T13:38:24+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",22,70,8,4442,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,23,2026-02-24T13:40:29+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",23,60,8,4575,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,24,2026-02-24T13:38:20+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",24,100,9,3232,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,25,2026-02-24T13:41:24+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",25,90,8,4021,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,26,2026-02-24T13:38:38+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",26,85,7,4893,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,27,2026-02-24T13:39:14+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",27,95,8,4115,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,28,2026-02-24T13:38:28+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",28,70,8,4965,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,29,2026-02-24T13:43:26+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",29,100,9,4515,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,30,2026-02-24T13:42:44+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",30,100,8,4421,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,31,2026-02-24T13:43:31+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",31,85,9,4171,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,32,2026-02-24T13:41:08+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",32,70,7,5375,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,1,33,2026-02-24T13:44:05+00:00,red,94,black,"[""black"", ""black"", ""black"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",33,95,8,4213,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,1,2026-02-24T13:46:59+00:00,green,38,white,"[""white""]",1,65,6,4972,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,2,2026-02-24T13:47:16+00:00,green,38,white,"[""white"", ""white""]",2,70,7,4695,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,3,2026-02-24T13:47:32+00:00,green,38,white,"[""white"", ""white"", ""white""]",3,60,7,4844,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,4,2026-02-24T13:47:44+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black""]",4,65,8,5397,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,5,2026-02-24T13:47:49+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black""]",5,60,7,5059,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,6,2026-02-24T13:48:02+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black""]",6,35,7,4991,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,7,2026-02-24T13:48:22+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black""]",7,55,7,4173,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,8,2026-02-24T13:49:00+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black""]",8,45,6,5103,,,,,
